LocationId,WellID,OBJECTID,PointID,OSEWellID,OSEWelltagID,HoleDepth,WellDepth,DepthSource,CompletionDate,CompletionSource,MeasuringPoint,MPHeight,CasingDiameter,CasingDepth,CasingDescription,DrillerName,ConstructionMethod,ConstructionNotes,AquiferType,AqClass,FormationZone,StaticWater,WaterNotes,Status,CurrentUse,StatusUserNotes,MonitoringStatus,OpenWellLoggerOK,MonitorOK,SampleOK,DataSource,Notes,MonitorGroup,WellPdf,MonitorStatusReason,HydrographInterp,PrimaryUseSite_USGS,PrimaryUseWater_USGS,SSMA_TimeStamp
3AB11222-EF1A-4EB5-80A4-03715540A16B,514FE708-86E1-4466-AE31-D0FDEFD7BE5E,15843,NM-12366,,,,262.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF64378
370A2D49-A526-4670-B446-04500D369129,9E6B9AFA-C4B6-4EE7-9384-D10AFFCF9385,14046,NM-10569,,,203.0,203.0,A,1994-05-05 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,C,,110AVMB,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF64381
8E0D63A7-1F96-4BA3-ABFC-00C66CE3B2B0,E1F779BA-DBC6-46F9-A35C-D18D58302385,30936,MI-0281,,,,,,,,Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,0.5,,,Driller_7081fe79,,ConstructionNotes_056726e7,,,211GRRS/211DKOT/217PRGR,,WaterNotes_0bc0144d,,S,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"Data from Groundwater Report 2: Geology & Groundwater Resources of San Miguel County, NM. (1951) NMBGMR by R.L. Griggs and G.E. Hendrickson.",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF643C8
41A2D96E-5BA4-4561-898F-029F6D129129,A5D19C77-0DE1-4B6B-85F5-D1A0359FDB25,35160,ED-0173,,,,330.0,R,1947-01-01 00:00:00.000,R,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,0.8333333,,,Driller_05e409c7,,ConstructionNotes_c3a4d49b,,,313CLBD,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"GW3: Geology and Ground-Water Resources of Eddy County, NM (1952) G.E. Hendrickson & R.S. Jones, NM Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF643D4
3DA6C320-3F80-4EDF-8C3D-0235D331D004,123E2E23-905F-4C41-9878-D1C5C703BFEC,460,EB-463,RG-39113,,816.0,816.0,D,1983-06-03 00:00:00.000,D,TOC,1.9,0.552,816.0,,Driller_ab3f55fa,,ConstructionNotes_d8f8700f,X,,121TSUQa,260.0,WaterNotes_1899914b,U,D,StatusUserNotes_4df6a39d,,0.0,0.0,0.0,"GGI, 2003, Reconnaissance Geohydrology report of the Clements Property, Santa Fe, April, 2003.",Notes_395ea758,0.0,EB463.pdf,MonitorStatusReason_c9915973,,,,0x000000002666E4FF
E710759D-A339-4ECA-8FB3-003E6B03EBEE,9CC7D135-3374-44DD-AF2E-D21F06C0BCD6,27892,NM-24415,,,195.0,195.0,A,1992-10-23 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,C,,325MDER,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF64419
B7E0AC94-C991-43D7-B0E9-02A8A16FF091,5236FC25-6297-4EB7-8D77-D2A49ADD6B9F,29781,NM-26304,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF64463
7BB38C47-01BC-490A-8648-032EE1DDC65B,F56D0BB8-943D-4F98-87EE-D2E3A6DB1D07,15328,NM-11851,,,,451.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,P,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,P,0x000000001FF64486
A51806EF-860E-45C4-9A27-040DBF21787E,49B30843-C175-4A87-B394-D2F0C48C6E1E,30779,MI-0243,,,,,,,,Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,0.5,,,Driller_7081fe79,,ConstructionNotes_ba8c60d5,,,211GRRS/211DKOT/217PRGR,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"Data from Groundwater Report 2: Geology & Groundwater Resources of San Miguel County, NM. (1951) NMBGMR by R.L. Griggs and G.E. Hendrickson.",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF64492
7986C220-1AF1-4DAB-94C5-05AD863DD053,A364C977-B854-4BCB-BEAE-D30488DE1567,36552,NM-27232,,,,288.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF6449C
50B3177A-5FAA-497D-AC81-0228091DCEF9,DB3DEEF4-E22B-4995-9F43-D30DA51927D1,5926,NM-02989,,,,122.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF644A4
2A170749-58DF-47EC-8B47-036C12305E7D,496D644B-9C78-42D7-A1A9-D33F3DB1B4FF,3525,NM-00970,,,,423.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF644BA
C6A9E83E-036D-4C0E-8358-020CD031C1FC,B9A43A1C-077C-426F-A0CB-D377F7E8DC0A,15504,NM-12027,,,,273.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,U,0x000000001FF644DB
36EFEE81-B85D-493B-9277-031F30A9B7B1,EA736814-B709-40A5-B1EF-D3796FE41683,20880,NM-17403,,,,127.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF644DC
AEFDF093-0BC5-448E-A11E-04B4907D8450,D0782AA3-F5BB-4902-9085-D382DF73F389,5279,NM-02342,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,U,0x000000001FF644E2
06A0164E-FC35-49CE-975A-002E752E0ABB,4E1A7300-9B17-4BEF-AAB3-D3B0C46B81D0,11957,NM-08480,,,296.0,,A,1951-01-01 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,120DTIL,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF644FC
DCB77978-2844-43B0-842F-0611254FBB5C,2673C2FD-15CF-470A-B56A-D3C30FF851C6,15470,NM-11993,,,,125.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF64505
29BA258C-49DD-4B77-980B-0163D2D852AA,00D37A11-5E61-4915-B616-D3D835003423,6057,NM-03120,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF64510
91296D64-C921-4E59-B01B-05A04C8D01A2,3ED8217C-67FD-4D2F-B7F9-D42CF196752F,33327,BW-0165,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,1.0,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110ALVM,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"McLean, J.S. (1970) Saline Ground-Water Resources of the Tularosa Basin, NM. Office of Saline Water, R&D Progress Rpt 561",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF64534
13A20C80-5AD0-40E9-871A-056583911823,FF72FB61-5025-4D9A-828E-D47638318776,33696,BW-0544,,,,69.0,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_f07205d3,,,,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"McLean, J.S. (1970) Saline Ground-Water Resources of the Tularosa Basin, NM. Office of Saline Water, R&D Progress Rpt 561",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF64569
0B64A0A4-2285-4433-BEC2-02703D12E725,D350FDC9-A04C-4779-84F6-D49DF5746535,2039,UC-0035,X,,200.0,200.0,A,,,"no data, use ground surface",0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,U,,121OGLL,,WaterNotes_c7cdbd1d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,Some data from USGS. Overlapping site data. Aquifer type from USGS.,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF6457C
536A03A2-9680-460C-B165-0597540526E9,87DD2A6A-D185-4932-BEA2-D4CC1A3ECFD2,23193,NM-19716,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,231SNRS,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF64599
E8C4B262-7BA8-4DA1-BC4C-03F2800BECC9,C249050C-0F38-42FE-849C-D57F065BBA71,24478,NM-21001,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF6460E
C00EE6AE-A723-49CA-97AE-03D3404E3058,086E4BF3-25E3-4108-8D32-D5EC78D8B604,27872,NM-24395,,,302.0,302.0,A,1993-05-05 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,C,,221MRSN,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF64646
85A3B76D-F839-44C7-83E5-011C58EA3AC6,0220968B-CFFE-4ADD-8856-D60295C0FAF4,9568,NM-06091,,,,132.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,U,0x000000001FF64650
0413C8C0-CEDC-4990-8679-054BB36E6444,8AD50714-8896-4F37-97C1-D60734FE4407,36809,NM-27541,,,,112.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF64653
6E5FE3A1-43F7-4B9E-9A85-02D8E5F17B3E,A092D77A-335B-42FC-A27F-D6116DE353FD,17814,NM-14337,,,,92.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF6465A
D9DD6107-86AE-4436-BE31-02409E89633A,F1D18B87-6A20-4861-8008-D6489A03CE50,25574,NM-22097,,,177.0,143.0,A,1977-11-11 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,221ZUNIS,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF64678
91B8DDEA-B6F1-4FC1-AE09-0299685A2785,63E811C0-E756-44B1-9645-D6FC5998CCE0,12406,NM-08929,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF646CD
C4597125-439E-490D-A233-0547C5C825BC,0278BEFA-E6EE-4464-AC0B-D7C4FDFB85FB,714,SM-0047,PN-00591,,235.0,235.0,D,1995-11-29 00:00:00.000,D,,0.75,0.33,235.0,,Driller_71c9b3fd,A,ConstructionNotes_08d4810a,F,,300YESO,130.0,WaterNotes_2416c051,C,D,StatusUserNotes_22e08798,,0.0,0.0,0.0,,Notes_036dd29d,0.0,SM047.pdf,MonitorStatusReason_c9915973,,,,0x000000001FF6474C
E88D0910-44C7-45DA-BFA6-00B2B71CC644,133895AD-9286-4B27-A012-D810939D24C7,10759,NM-07282,,,,135.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF64780
6631D7EB-C04E-44C2-8170-001140943350,0B140D6F-5A5C-4007-924A-D81A9116F845,25402,NM-21925,,,100.0,100.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,P,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,P,0x000000001FF64788
1EB78489-2397-4A87-9C1C-03B37C5D00BD,E86EDC0E-B3CA-4CC3-9242-D83C197C11B8,33514,BW-0362,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,0.5833333,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110ALVM,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"McLean, J.S. (1970) Saline Ground-Water Resources of the Tularosa Basin, NM. Office of Saline Water, R&D Progress Rpt 561",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF6479E
C969FE50-8201-4577-BE92-03BEB20D2B74,D3A228FC-5438-4570-91FC-D84D405804DA,40482,DE-0246,,,,,,,,MP height is unknown. Entered zero for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,OCD AP-101 Report by Arcadis U.S. Inc.,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x0000000024254232
FCE9D9A2-2C31-4DC5-B916-0110F1649C34,FE01CB10-AFDE-4200-93B2-D8D82B7EA26B,40879,BC-0411,,,,960.0,,,,,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000002812325D
B4BA5BD1-5FE8-4678-BF09-01962D6611AC,6B440320-7AC5-463E-86E4-D8E552D1C392,6527,NM-03590,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF647F1
860B4A74-A262-464C-9395-039BE30AEBB8,1BF24907-BFA7-4C0C-BE7D-D91F3E5CF5C0,22647,NM-19170,,,,125.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF6480C
A4485672-AC86-4FF0-866D-02BF3BFDF8C7,3F9CBDB0-B3F9-44FD-B0E7-D924BFB91565,10792,NM-07315,,,,400.0,A,1956-01-01 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF64810
778E6292-000B-4C43-BEE5-051D23A9A7A8,47600D88-5C28-4AD6-9281-D9407EE6CB51,15009,NM-11532,,,,65.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,U,U,0x000000001FF64821
3BD683C3-050F-44B2-8884-0623944A1E78,0CEEF55F-943E-4F67-BD75-D9764E1ED928,14688,NM-11211,,,,120.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF6483D
42DC5589-DAD3-443F-92DC-045557E49078,F62413D6-971D-4461-A0AE-D9CBB72EBC32,13360,NM-09883,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,U,U,0x000000001FF6486B
06B04E16-11B3-4863-9493-03442FAF03C3,FA0B22DB-9769-4D3D-B9A2-DA10F722B067,26554,NM-23077,,,,180.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,231CHNL,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF6488B
3F9BBF04-FDFF-476A-B7B1-05867F496161,E2888A6D-01C0-4679-96D2-DA2D200CB01D,1359,QU-084,?,,256.0,249.0,G,1993-07-01 00:00:00.000,G,Top of inner PVC cap (there is a hole for probe),2.85,0.79,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_3acdca89,I,O,StatusUserNotes_02db4eb6,,0.0,0.0,0.0,"1) Discussion of Geology, Hydrogeol., & H2O Quality of Tailings Area, Molycorp Facility, Taos Cty, NM, 1995, South Pass Resources  2) Pre-Design Groundwater Investigation at the Tailing Facil. ARCADIS",Notes_395ea758,0.0,QU084.pdf,MonitorStatusReason_c9915973,,,,0x000000002666E8C3
681F9D15-F48F-4D8F-8DCB-02001C3D16AE,E23F24FC-7FDB-4518-9717-DA76A001F085,13157,NM-09680,,,,15.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,Z,U,0x000000001FF648C3
A007C802-48DD-4400-A1B5-047E578294BD,2CC0279B-0565-473B-B351-DA7B7B027524,15047,NM-11570,,,,153.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF648CA
23942AC1-5A3A-4C8D-86D2-028A45A6F15B,17731D94-2DF9-481B-B889-DAF031764220,12505,NM-09028,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF6490A
037B5684-02B8-4713-B1F8-002675388528,6367641C-D830-422C-9B7E-DB1422C13345,10451,NM-06974,,,,63.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,313TNSL,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF64921
851D55EF-37FB-4480-9A52-05EA429ED21E,58D1AA81-CF48-4B0C-A231-DB9FDD92DA89,33230,BW-0007,,,,189.0,R,1966-01-01 00:00:00.000,R,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_c3a4d49b,,,410PRCG,,WaterNotes_d796f7ee,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"McLean, J.S. (1970) Saline Ground-Water Resources of the Tularosa Basin, NM. Office of Saline Water, R&D Progress Rpt 561",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF64970
558EA017-861C-4A7F-8997-01CFFD2EBFC6,2FCBB447-E023-47C3-8DFF-DBB8D168831C,1939,TB-0164,X,,240.0,240.0,M,,,TOC,0.6,0.66,,,Driller_7081fe79,,ConstructionNotes_c5c877ce,,3.0,050QUAL,,WaterNotes_8758a063,C,D,StatusUserNotes_9d86e149,C,0.0,0.0,0.0,,Notes_467567d8,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF6497D
CE2B5D17-684E-4A5E-B72C-0415C69AF02A,8C30DB92-D1E1-490A-A524-DBDDB5859616,7952,NM-04475,,,,119.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF64993
0597B52C-32B4-4FB4-8C8E-01B2E5B58460,BC7F1C11-5BED-4FC6-92A1-DBF508BB9F24,31385,QY-0132,,,21.0,21.0,R,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,3.083333,,,Driller_7081fe79,,ConstructionNotes_29af73ad,,,110ALVM,,WaterNotes_a9c536d1,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"GW9: Groundwater Resources & Geology of Quay County, NM (1966) Charles Berkstresser, Jr. & Walter A. Mourant, NM Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000002A8221A8
5A6C57F3-9FC5-4DF1-A358-0076CA90F989,DB334819-1B60-4364-8C2D-DC71FD31F3B3,34391,DA-0115,,,,222.0,R,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,112SNTF,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"HR-1: Geology & Ground-Water Resources of Central & Western Dona Ana County, NM (1971) King, W.E., Hawley, J.W., Taylor, A.M. and Wilson, R.P. New Mexico Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF649EF
